Site Name,UYM,UYM,UYM,UYM,UYM,UYM,UYM
Isco Quantity,Flow Rate,Min/Max,Flow Rate,Min/Max,Flow Rate,Volume,Sample Event
Label,Min Flow,Min/Max,Max Flow,Min/Max,Avg Flow,Total Volume,Sample Event
Units,gpm,Date/Time,gpm,Date/Time,gpm,gal,SU
Resolution,0.1,N/A,0.1,N/A,0.1,0.1,0.1
Significant Digits,0,N/A,0,N/A,0,0,0
,,,,,,,
7/19/2022 6:00,607.166,6:15:00 AM,621.1,6:45:00 AM,614.525,36871.5,
7/19/2022 7:00,614.109,7:00:00 AM,624.614,7:25:00 AM,617.954,37077.3,
7/19/2022 8:00,617.598,8:20:00 AM,628.139,8:40:00 AM,623.037,37382.2,
7/19/2022 9:00,626.022,9:00:00 AM,638.789,9:55:00 AM,632.926,37975.6,
7/19/2022 10:00,629.553,10:40:00 AM,642.364,10:50:00 AM,635.768,38146.1,
7/19/2022 11:00,614.109,11:40:00 AM,633.096,11:00:00 AM,623.165,37389.9,
7/19/2022 12:00,590.02,12:50:00 PM,617.598,12:00:00 PM,606.743,36404.6,
7/19/2022 13:00,493.355,1:55:00 PM,584.597,1:00:00 PM,539.862,32391.7,
7/19/2022 14:00,426.276,2:55:00 PM,488.494,2:00:00 PM,455.529,27331.7,
7/19/2022 15:00,396.29,3:55:00 PM,421.831,3:00:00 PM,408.457,24507.4,
7/19/2022 16:00,370.184,4:50:00 PM,393.631,4:00:00 PM,381.409,22884.5,
7/19/2022 17:00,351.067,5:55:00 PM,368.652,5:00:00 PM,358.563,21513.8,
7/19/2022 18:00,338.828,6:55:00 PM,350.078,6:00:00 PM,345.781,20746.9,
7/19/2022 19:00,342.716,7:20:00 PM,347.614,7:50:00 PM,344.55,20673,
7/19/2022 20:00,342.716,8:05:00 PM,352.554,8:45:00 PM,348.236,20894.2,
7/19/2022 21:00,348.598,9:10:00 PM,361.051,9:55:00 PM,355.259,21315.5,
7/19/2022 22:00,360.045,10:00:00 PM,372.746,10:55:00 PM,367.007,22020.4,
7/19/2022 23:00,371.207,11:05:00 PM,385.717,11:55:00 PM,377.567,22654,
7/20/2022 0:00,384.146,12:00:00 AM,390.982,12:30:00 AM,387.734,23264,
7/20/2022 1:00,392.04,1:00:00 AM,404.336,1:45:00 AM,397.725,23863.5,
7/20/2022 2:00,397.357,2:15:00 AM,405.416,2:00:00 AM,403.082,24184.9,
7/20/2022 3:00,405.416,3:00:00 AM,412.48,3:50:00 AM,407.765,24465.9,
7/20/2022 4:00,409.754,4:00:00 AM,417.965,4:10:00 AM,412.941,24776.4,
7/20/2022 5:00,412.48,5:20:00 AM,421.831,5:55:00 AM,417.053,25023.2,
7/20/2022 6:00,413.574,6:05:00 AM,423.495,6:50:00 AM,419.441,25166.5,
7/20/2022 7:00,416.315,7:25:00 AM,424.606,7:00:00 AM,420.406,25224.4,
7/20/2022 8:00,417.965,8:20:00 AM,424.606,8:15:00 AM,422.296,25337.7,
7/20/2022 9:00,426.276,9:05:00 AM,437.513,9:40:00 AM,432.07,25924.2,
7/20/2022 10:00,437.513,10:35:00 AM,446.059,10:50:00 AM,440.354,26421.3,
7/20/2022 11:00,427.392,11:40:00 AM,438.647,11:00:00 AM,434.365,26061.9,
7/20/2022 12:00,415.217,12:55:00 PM,434.687,12:00:00 PM,423.148,25388.9,
7/20/2022 13:00,397.357,1:55:00 PM,409.754,1:00:00 PM,404.173,24250.4,
7/20/2022 14:00,373.773,2:45:00 PM,394.693,2:00:00 PM,382.756,22965.3,
7/20/2022 15:00,355.04,3:50:00 PM,370.184,3:00:00 PM,362.415,21744.9,
7/20/2022 16:00,343.692,4:35:00 PM,356.038,4:00:00 PM,349.719,20983.2,
7/20/2022 17:00,342.716,5:45:00 PM,348.598,5:05:00 PM,345.736,20744.1,
7/20/2022 18:00,337.861,6:45:00 PM,345.159,6:05:00 PM,340.935,20456.1,
7/20/2022 19:00,337.861,7:10:00 PM,342.716,7:00:00 PM,340.771,20446.3,
7/20/2022 20:00,340.283,8:00:00 PM,353.547,8:40:00 PM,347.055,20823.3,
7/20/2022 21:00,352.554,9:00:00 PM,366.108,9:45:00 PM,358.636,21518.2,
7/20/2022 22:00,363.574,10:10:00 PM,371.207,10:50:00 PM,367.891,22073.5,
7/20/2022 23:00,370.184,11:00:00 PM,377.901,11:40:00 PM,373.562,22413.7,
7/21/2022 0:00,375.318,12:00:00 AM,385.717,12:50:00 AM,380.112,22806.7,
7/21/2022 1:00,377.901,1:10:00 AM,386.766,1:15:00 AM,381.151,22869,
7/21/2022 2:00,371.207,2:30:00 AM,384.146,2:05:00 AM,378.644,22718.6,
7/21/2022 3:00,373.773,3:50:00 AM,381.536,3:05:00 AM,378.337,22700.2,
7/21/2022 4:00,373.773,4:15:00 AM,380.496,4:10:00 AM,377.388,22643.3,
7/21/2022 5:00,371.207,5:50:00 AM,378.938,5:00:00 AM,375.667,22540,
7/21/2022 6:00,372.746,6:45:00 AM,378.938,6:10:00 AM,375.235,22514.1,
7/21/2022 7:00,371.207,7:45:00 AM,377.901,7:10:00 AM,374.979,22498.7,
7/21/2022 8:00,366.108,8:30:00 AM,376.35,8:00:00 AM,374.208,22452.5,
7/21/2022 9:00,373.773,9:00:00 AM,389.398,9:45:00 AM,381.814,22908.8,
7/21/2022 10:00,388.344,10:45:00 AM,394.693,10:10:00 AM,391.735,23504.1,
7/21/2022 11:00,377.901,11:50:00 AM,392.04,11:25:00 AM,385.733,23144,
7/21/2022 12:00,363.574,12:50:00 PM,378.938,12:05:00 PM,373.364,22401.8,
7/21/2022 13:00,343.692,1:55:00 PM,365.093,1:00:00 PM,355.41,21324.6,
7/21/2022 14:00,322.14,2:50:00 PM,346.14,2:05:00 PM,333.508,20010.5,
7/21/2022 15:00,296.954,3:55:00 PM,319.798,3:00:00 PM,308.899,18533.9,
7/21/2022 16:00,277.281,4:55:00 PM,296.954,4:00:00 PM,287.238,17234.3,
7/21/2022 17:00,257.616,5:45:00 PM,276.426,5:00:00 PM,265.74,15944.4,
7/21/2022 18:00,236.507,6:55:00 PM,255.576,6:00:00 PM,245.803,14748.2,
7/21/2022 19:00,215.046,7:55:00 PM,233.802,7:00:00 PM,225.956,13557.3,
7/21/2022 20:00,184.388,8:55:00 PM,212.136,8:00:00 PM,197.531,11851.9,
7/21/2022 21:00,152.514,9:55:00 PM,182.735,9:00:00 PM,166.284,9977.06,
7/21/2022 22:00,130.714,10:55:00 PM,150.176,10:00:00 PM,139.972,8398.32,
7/21/2022 23:00,115.422,11:55:00 PM,128.077,11:00:00 PM,121.479,7288.72,
7/22/2022 0:00,108.952,12:45:00 AM,114.934,12:05:00 AM,111.828,6709.66,
7/22/2022 1:00,104.321,1:50:00 AM,109.422,1:00:00 AM,106.379,6382.76,
7/22/2022 2:00,101.386,2:45:00 AM,104.778,2:05:00 AM,103.379,6202.73,
7/22/2022 3:00,100.939,3:10:00 AM,103.185,3:00:00 AM,101.873,6112.36,
7/22/2022 4:00,100.272,4:35:00 AM,103.639,4:40:00 AM,101.482,6088.92,
7/22/2022 5:00,99.829,5:05:00 AM,102.058,5:30:00 AM,100.551,6033.04,
7/22/2022 6:00,99.166,6:05:00 AM,100.939,6:30:00 AM,99.94,5996.38,
7/22/2022 7:00,96.981,7:40:00 AM,99.829,7:00:00 AM,98.365,5901.9,
7/22/2022 8:00,95.901,8:05:00 AM,102.058,8:45:00 AM,99.599,5975.95,
7/22/2022 9:00,102.058,9:05:00 AM,103.639,9:15:00 AM,102.941,6176.49,
7/22/2022 10:00,102.058,10:00:00 AM,104.321,10:10:00 AM,103.509,6210.52,
7/22/2022 11:00,98.07,11:55:00 AM,102.058,11:00:00 AM,100.833,6049.97,
7/22/2022 12:00,90.216,12:55:00 PM,96.548,12:00:00 PM,93.835,5630.09,
7/22/2022 13:00,79.387,1:55:00 PM,89.599,1:00:00 PM,84.207,5052.45,
7/22/2022 14:00,72.486,2:55:00 PM,78.825,2:05:00 PM,75.85,4551.01,
7/22/2022 15:00,65.727,3:50:00 PM,72.486,3:00:00 PM,69.281,4156.87,
7/22/2022 16:00,60.231,4:50:00 PM,65.727,4:00:00 PM,62.972,3778.29,
7/22/2022 17:00,56.541,5:50:00 PM,60.231,5:05:00 PM,58.568,3514.09,
7/22/2022 18:00,53.046,6:55:00 PM,56.541,6:00:00 PM,54.672,3280.31,
7/22/2022 19:00,51.042,7:40:00 PM,53.73,7:05:00 PM,52.164,3129.87,
7/22/2022 20:00,51.042,8:20:00 PM,52.37,8:10:00 PM,51.86,3111.6,
7/22/2022 21:00,52.102,9:00:00 PM,54.144,9:55:00 PM,53.242,3194.5,
7/22/2022 22:00,53.73,10:05:00 PM,56.541,10:55:00 PM,54.938,3296.27,
7/22/2022 23:00,56.541,11:35:00 PM,59.478,11:50:00 PM,57.693,3461.57,
7/23/2022 0:00,58.436,12:00:00 AM,63.324,12:55:00 AM,60.891,3653.45,
7/23/2022 1:00,63.324,1:10:00 AM,67.038,1:55:00 AM,65.21,3912.57,
7/23/2022 2:00,67.038,2:05:00 AM,71.266,2:50:00 AM,69.375,4162.49,
7/23/2022 3:00,71.613,3:10:00 AM,74.257,3:40:00 AM,72.9,4374.01,
7/23/2022 4:00,74.257,4:00:00 AM,76.607,4:30:00 AM,75.549,4532.94,
7/23/2022 5:00,76.607,5:00:00 AM,79.387,5:45:00 AM,77.714,4662.87,
7/23/2022 6:00,77.895,6:00:00 AM,80.71,6:15:00 AM,79.908,4794.49,
7/23/2022 7:00,80.33,7:00:00 AM,82.241,7:45:00 AM,81.171,4870.26,
7/23/2022 8:00,81.281,8:05:00 AM,85.565,8:45:00 AM,83.267,4996.04,
7/23/2022 9:00,84.578,9:20:00 AM,87.566,9:25:00 AM,86.532,5191.91,
7/23/2022 10:00,87.163,10:00:00 AM,89.599,10:25:00 AM,88.886,5333.15,
7/23/2022 11:00,89.19,11:15:00 AM,91.666,11:20:00 AM,90.373,5422.38,
7/23/2022 12:00,88.578,12:45:00 PM,91.666,12:00:00 PM,90.323,5419.37,
7/23/2022 13:00,83.209,1:55:00 PM,89.19,1:00:00 PM,86.195,5171.69,
7/23/2022 14:00,82.241,2:05:00 PM,83.598,2:00:00 PM,82.967,4978.03,
7/23/2022 15:00,82.241,3:05:00 PM,84.578,3:55:00 PM,83.551,5013.04,
7/23/2022 16:00,81.281,4:55:00 PM,84.185,4:15:00 PM,83.276,4996.56,
7/23/2022 17:00,79.387,5:45:00 PM,81.664,5:00:00 PM,80.064,4803.85,
7/23/2022 18:00,78.825,6:30:00 PM,80.71,6:45:00 PM,79.969,4798.14,
7/23/2022 19:00,82.627,7:05:00 PM,89.599,7:55:00 PM,85.519,5131.12,
7/23/2022 20:00,89.599,8:05:00 PM,97.633,8:55:00 PM,92.857,5571.43,
7/23/2022 21:00,96.981,9:00:00 PM,103.639,9:55:00 PM,100.099,6005.97,
7/23/2022 22:00,103.639,10:00:00 PM,110.131,10:40:00 PM,107.215,6432.89,
7/23/2022 23:00,109.422,11:00:00 PM,117.388,11:40:00 PM,113.962,6837.69,
7/24/2022 0:00,117.882,12:00:00 AM,127.553,12:55:00 AM,122.443,7346.57,
7/24/2022 1:00,125.475,1:00:00 AM,134.195,1:45:00 AM,129.628,7777.7,
7/24/2022 2:00,133.386,2:00:00 AM,141.06,2:55:00 AM,136.946,8216.79,
7/24/2022 3:00,141.06,3:00:00 AM,148.15,3:50:00 AM,145.061,8703.68,
7/24/2022 4:00,150.176,4:00:00 AM,153.986,4:55:00 AM,151.54,9092.43,
7/24/2022 5:00,155.468,5:20:00 AM,159.062,5:45:00 AM,157.436,9446.16,
7/24/2022 6:00,159.969,6:00:00 AM,168.28,6:55:00 AM,164.769,9886.14,
7/24/2022 7:00,167.655,7:15:00 AM,175.573,7:55:00 AM,171.33,10279.8,
7/24/2022 8:00,177.185,8:00:00 AM,193.821,8:55:00 AM,184.376,11062.6,
7/24/2022 9:00,196.226,9:00:00 AM,215.777,9:55:00 AM,205.888,12353.3,
7/24/2022 10:00,218.719,10:00:00 AM,239.621,10:55:00 AM,228.953,13737.2,
7/24/2022 11:00,239.621,11:00:00 AM,251.527,11:45:00 AM,247.003,14820.2,
7/24/2022 12:00,248.317,12:30:00 PM,254.357,12:55:00 PM,251.598,15095.9,
7/24/2022 13:00,250.321,1:10:00 PM,262.551,1:55:00 PM,256.88,15412.8,
7/24/2022 14:00,264.625,2:05:00 PM,288.108,2:55:00 PM,275.278,16516.7,
7/24/2022 15:00,287.232,3:00:00 PM,305.967,3:40:00 PM,296.17,17770.2,
7/24/2022 16:00,303.698,4:05:00 PM,317.467,4:55:00 PM,308.908,18534.5,
7/24/2022 17:00,312.835,5:05:00 PM,338.828,5:55:00 PM,325.708,19542.5,
7/24/2022 18:00,340.283,6:00:00 PM,357.537,6:55:00 PM,348.663,20919.8,
7/24/2022 19:00,355.04,7:00:00 PM,360.045,7:45:00 PM,357.956,21477.4,
7/24/2022 20:00,361.051,8:00:00 PM,386.766,8:55:00 PM,374.897,22493.8,
7/24/2022 21:00,389.398,9:00:00 PM,416.315,9:55:00 PM,402.044,24122.6,
7/24/2022 22:00,415.217,10:00:00 PM,427.392,10:30:00 PM,422.532,25351.9,
7/24/2022 23:00,424.606,11:10:00 PM,434.687,11:45:00 PM,428.843,25730.6,
7/25/2022 0:00,431.872,12:00:00 AM,446.059,12:45:00 AM,440.174,26410.4,
7/25/2022 1:00,447.206,1:00:00 AM,452.968,1:35:00 AM,450.372,27022.3,
7/25/2022 2:00,450.081,2:05:00 AM,461.696,2:55:00 AM,455.582,27334.9,
7/25/2022 3:00,455.866,3:00:00 AM,463.454,3:10:00 AM,459.507,27570.4,
7/25/2022 4:00,458.775,4:25:00 AM,467.571,4:50:00 AM,461.896,27713.7,
7/25/2022 5:00,458.775,5:05:00 AM,467.571,5:50:00 AM,462.92,27775.2,
7/25/2022 6:00,463.454,6:50:00 AM,472.304,6:40:00 AM,465.856,27951.4,
7/25/2022 7:00,460.526,7:55:00 AM,467.571,7:15:00 AM,464.091,27845.5,
7/25/2022 8:00,446.059,8:55:00 AM,458.775,8:00:00 AM,453.513,27210.8,
7/25/2022 9:00,434.687,9:40:00 AM,446.059,9:00:00 AM,439.792,26387.5,
7/25/2022 10:00,432.997,10:35:00 AM,443.199,10:55:00 AM,437.423,26245.4,
7/25/2022 11:00,429.068,11:55:00 AM,435.816,11:00:00 AM,432.86,25971.6,
7/25/2022 12:00,415.217,12:50:00 PM,430.189,12:00:00 PM,423.371,25402.2,
7/25/2022 13:00,393.631,1:55:00 PM,413.574,1:00:00 PM,405.439,24326.4,
7/25/2022 14:00,366.108,2:55:00 PM,393.631,2:00:00 PM,380.563,22833.8,
7/25/2022 15:00,326.855,3:55:00 PM,363.574,3:00:00 PM,345.109,20706.5,
7/25/2022 16:00,290.304,4:55:00 PM,324.492,4:00:00 PM,306.382,18382.9,
7/25/2022 17:00,260.488,5:45:00 PM,288.108,5:00:00 PM,272.477,16348.6,
7/25/2022 18:00,237.671,6:50:00 PM,256.391,6:00:00 PM,246.24,14774.4,
7/25/2022 19:00,224.301,7:50:00 PM,235.732,7:00:00 PM,229.765,13785.9,
7/25/2022 20:00,224.301,8:10:00 PM,226.937,8:00:00 PM,224.959,13497.5,
7/25/2022 21:00,222.431,9:05:00 PM,230.735,9:45:00 PM,226.378,13582.7,
7/25/2022 22:00,228.831,10:05:00 PM,235.732,10:45:00 PM,232.751,13965.1,
7/25/2022 23:00,234.573,11:10:00 PM,242.367,11:55:00 PM,238.068,14284.1,
7/26/2022 0:00,241.58,12:05:00 AM,252.334,12:55:00 AM,247.633,14858,
7/26/2022 1:00,252.334,1:00:00 AM,264.625,1:55:00 AM,259.031,15541.9,
7/26/2022 2:00,262.551,2:00:00 AM,274.295,2:45:00 AM,269.869,16192.1,
7/26/2022 3:00,275.146,3:00:00 AM,281.581,3:50:00 AM,277.82,16669.2,
7/26/2022 4:00,281.581,4:00:00 AM,293.839,4:55:00 AM,287.643,17258.6,
7/26/2022 5:00,291.627,5:15:00 AM,303.698,5:45:00 AM,297.824,17869.4,
7/26/2022 6:00,300.539,6:05:00 AM,311.914,6:40:00 AM,306.204,18372.2,
7/26/2022 7:00,309.618,7:10:00 AM,316.537,7:55:00 AM,313.339,18800.3,
7/26/2022 8:00,312.835,8:15:00 AM,322.14,8:55:00 AM,317.667,19060,
7/26/2022 9:00,322.14,9:20:00 AM,336.413,9:45:00 AM,329.525,19771.5,
7/26/2022 10:00,336.413,10:00:00 AM,343.692,10:40:00 AM,340.287,20417.2,
7/26/2022 11:00,326.855,11:55:00 AM,342.716,11:00:00 AM,335.064,20103.9,
7/26/2022 12:00,301.44,12:55:00 PM,326.855,12:00:00 PM,314.776,18886.6,
7/26/2022 13:00,276.426,1:55:00 PM,300.539,1:00:00 PM,289.854,17391.2,
7/26/2022 14:00,246.324,2:55:00 PM,274.295,2:05:00 PM,260.94,15656.4,
7/26/2022 15:00,219.458,3:55:00 PM,245.529,3:00:00 PM,231.528,13891.7,
7/26/2022 16:00,194.506,4:50:00 PM,217.613,4:05:00 PM,204.905,12294.3,
7/26/2022 17:00,174.611,5:55:00 PM,194.506,5:00:00 PM,184.365,11061.9,
7/26/2022 18:00,159.062,6:50:00 PM,173.971,6:00:00 PM,166.964,10017.9,
7/26/2022 19:00,152.514,7:55:00 PM,160.575,7:15:00 PM,156.23,9373.78,
7/26/2022 20:00,150.176,8:10:00 PM,153.102,8:20:00 PM,151.66,9099.62,
7/26/2022 21:00,151.634,9:20:00 PM,155.468,9:45:00 PM,153.252,9195.12,
7/26/2022 22:00,154.578,10:00:00 PM,161.488,10:35:00 PM,158.069,9484.17,
7/26/2022 23:00,162.098,11:00:00 PM,168.28,11:50:00 PM,164.2,9852.02,
7/27/2022 0:00,166.72,12:00:00 AM,177.832,12:45:00 AM,173.089,10385.4,
7/27/2022 1:00,177.832,1:00:00 AM,189.405,1:55:00 AM,182.18,10930.8,
7/27/2022 2:00,187.723,2:00:00 AM,196.226,2:45:00 AM,192.723,11563.4,
7/27/2022 3:00,197.262,3:05:00 AM,204.26,3:40:00 AM,200.517,12031,
7/27/2022 4:00,200.742,4:00:00 AM,210.329,4:55:00 AM,205.956,12357.3,
7/27/2022 5:00,209.609,5:15:00 AM,216.877,5:55:00 AM,212.717,12763,
7/27/2022 6:00,215.046,6:30:00 AM,219.458,6:15:00 AM,217.37,13042.2,
7/27/2022 7:00,216.877,7:45:00 AM,220.57,7:20:00 AM,218.597,13115.8,
7/27/2022 8:00,217.613,8:00:00 AM,224.301,8:55:00 AM,219.68,13180.8,
7/27/2022 9:00,223.178,9:05:00 AM,235.732,9:45:00 AM,230.059,13803.5,
7/27/2022 10:00,235.732,10:00:00 AM,245.529,10:55:00 AM,241.391,14483.5,
7/27/2022 11:00,235.732,11:50:00 AM,242.367,11:05:00 AM,239.986,14399.1,
7/27/2022 12:00,218.719,12:55:00 PM,235.732,12:00:00 PM,227.068,13624.1,
7/27/2022 13:00,195.537,1:55:00 PM,217.613,1:00:00 PM,206.579,12394.7,
7/27/2022 14:00,172.378,2:55:00 PM,195.537,2:00:00 PM,184.369,11062.1,
7/27/2022 15:00,148.727,3:55:00 PM,169.848,3:00:00 PM,158.798,9527.86,
7/27/2022 16:00,134.195,4:55:00 PM,146.714,4:00:00 PM,139.954,8397.26,
7/27/2022 17:00,125.475,5:55:00 PM,134.736,5:00:00 PM,129.299,7757.92,
7/27/2022 18:00,116.156,6:50:00 PM,125.475,6:00:00 PM,120.862,7251.7,
7/27/2022 19:00,109.422,7:50:00 PM,116.156,7:05:00 PM,112.67,6760.19,
7/27/2022 20:00,107.083,8:10:00 PM,109.422,8:40:00 PM,108.484,6509.04,
7/27/2022 21:00,107.781,9:25:00 PM,110.605,9:55:00 PM,109.15,6549,
7/27/2022 22:00,109.422,10:05:00 PM,113.72,10:55:00 PM,111.203,6672.2,
7/27/2022 23:00,110.131,11:40:00 PM,112.996,11:30:00 PM,111.798,6707.88,
7/28/2022 0:00,111.796,12:00:00 AM,114.204,12:20:00 AM,113.42,6805.18,
7/28/2022 1:00,113.72,1:05:00 AM,116.156,1:45:00 AM,114.672,6880.32,
7/28/2022 2:00,115.422,2:05:00 AM,119.876,2:55:00 AM,117.887,7073.25,
7/28/2022 3:00,118.628,3:10:00 AM,122.4,3:55:00 AM,120.193,7211.58,
7/28/2022 4:00,121.639,4:25:00 AM,123.675,4:15:00 AM,122.613,7356.78,
7/28/2022 5:00,121.134,5:00:00 AM,124.188,5:25:00 AM,123.613,7416.79,
7/28/2022 6:00,122.909,6:05:00 AM,125.475,6:25:00 AM,124.039,7442.35,
7/28/2022 7:00,120.378,7:50:00 AM,124.188,7:00:00 AM,123.146,7388.74,
7/28/2022 8:00,120.378,8:00:00 AM,124.188,8:20:00 AM,122.552,7353.11,
7/28/2022 9:00,123.675,9:00:00 AM,126.771,9:30:00 AM,125.435,7526.12,
7/28/2022 10:00,126.771,10:00:00 AM,129.391,10:10:00 AM,128.756,7725.38,
7/28/2022 11:00,124.959,11:55:00 AM,129.391,11:00:00 AM,127.799,7667.95,
7/28/2022 12:00,119.876,12:55:00 PM,126.252,12:00:00 PM,122.875,7372.49,
7/28/2022 13:00,116.648,1:20:00 PM,120.378,1:00:00 PM,118.506,7110.35,
7/28/2022 14:00,110.605,2:55:00 PM,117.882,2:00:00 PM,114.38,6862.79,
7/28/2022 15:00,103.639,3:45:00 PM,109.422,3:10:00 PM,106.887,6413.22,
7/28/2022 16:00,100.939,4:50:00 PM,103.639,4:00:00 PM,102.154,6129.22,
7/28/2022 17:00,99.166,5:30:00 PM,102.058,5:05:00 PM,100.386,6023.14,
7/28/2022 18:00,98.07,6:35:00 PM,100.939,6:30:00 PM,99.776,5986.54,
7/28/2022 19:00,98.727,7:15:00 PM,100.939,7:25:00 PM,99.959,5997.55,
7/28/2022 20:00,99.829,8:25:00 PM,103.185,8:40:00 PM,101.333,6080,
7/28/2022 21:00,103.185,9:00:00 PM,107.781,9:40:00 PM,106.337,6380.2,
7/28/2022 22:00,108.248,10:00:00 PM,112.515,10:50:00 PM,110.728,6643.7,
7/28/2022 23:00,111.796,11:00:00 PM,117.882,11:45:00 PM,114.699,6881.97,
7/29/2022 0:00,114.934,12:00:00 AM,120.378,12:55:00 AM,118.346,7100.77,
7/29/2022 1:00,121.134,1:00:00 AM,126.771,1:55:00 AM,123,7379.99,
7/29/2022 2:00,126.252,2:00:00 AM,134.195,2:55:00 AM,130.131,7807.87,
7/29/2022 3:00,134.195,3:10:00 AM,139.669,3:45:00 AM,136.604,8196.23,
7/29/2022 4:00,139.669,4:00:00 AM,143.869,4:50:00 AM,141.459,8487.57,
7/29/2022 5:00,143.022,5:20:00 AM,146.714,5:45:00 AM,144.768,8686.08,
7/29/2022 6:00,144.435,6:20:00 AM,146.714,6:30:00 AM,145.573,8734.37,
7/29/2022 7:00,145.287,7:05:00 AM,147.288,7:00:00 AM,146.262,8775.72,
7/29/2022 8:00,145.857,8:00:00 AM,151.634,8:40:00 AM,148.494,8909.65,
7/29/2022 9:00,149.596,9:00:00 AM,162.098,9:55:00 AM,155.715,9342.9,
7/29/2022 10:00,163.016,10:00:00 AM,170.794,10:55:00 AM,166.916,10014.9,
7/29/2022 11:00,169.22,11:00:00 AM,176.217,11:20:00 AM,174.326,10459.5,
7/29/2022 12:00,172.378,12:45:00 PM,176.217,12:00:00 PM,174.48,10468.8,
7/29/2022 13:00,162.098,1:50:00 PM,173.014,1:00:00 PM,168.253,10095.2,
7/29/2022 14:00,149.596,2:50:00 PM,163.629,2:00:00 PM,157.129,9427.75,
7/29/2022 15:00,135.55,3:50:00 PM,146.714,3:00:00 PM,140.654,8439.21,
7/29/2022 16:00,134.195,4:05:00 PM,153.102,4:55:00 PM,142.99,8579.42,
7/29/2022 17:00,153.102,5:00:00 PM,162.098,5:55:00 PM,157.525,9451.53,
7/29/2022 18:00,163.629,6:00:00 PM,169.22,6:25:00 PM,165.2,9912.01,
7/29/2022 19:00,148.15,7:55:00 PM,164.553,7:05:00 PM,157.591,9455.47,
7/29/2022 20:00,110.605,8:55:00 PM,143.869,8:00:00 PM,127.379,7642.73,
7/29/2022 21:00,89.599,9:55:00 PM,107.781,9:00:00 PM,97.468,5848.09,
7/29/2022 22:00,80.71,10:55:00 PM,90.216,10:00:00 PM,85.464,5127.84,
7/29/2022 23:00,72.486,11:55:00 PM,80.33,11:00:00 PM,76.741,4604.46,
7/30/2022 0:00,65.403,12:55:00 AM,72.136,12:00:00 AM,68.805,4128.31,
7/30/2022 1:00,58.732,1:55:00 AM,64.117,1:00:00 AM,61.453,3687.2,
7/30/2022 2:00,53.046,2:55:00 AM,57.701,2:00:00 AM,55.158,3309.49,
7/30/2022 3:00,48.226,3:55:00 AM,52.775,3:00:00 AM,50.431,3025.84,
7/30/2022 4:00,44.278,4:50:00 AM,47.607,4:00:00 AM,45.973,2758.36,
7/30/2022 5:00,41.505,5:50:00 AM,44.278,5:05:00 AM,42.72,2563.18,
7/30/2022 6:00,40.239,6:40:00 AM,41.505,6:00:00 AM,41.01,2460.62,
7/30/2022 7:00,36.978,7:55:00 AM,39.929,7:05:00 AM,38.706,2322.39,
7/30/2022 8:00,36.511,8:15:00 AM,37.739,8:55:00 AM,36.917,2215.01,
7/30/2022 9:00,36.978,9:35:00 AM,38.224,9:00:00 AM,37.397,2243.81,
7/30/2022 10:00,36.052,10:50:00 AM,37.261,10:05:00 AM,36.59,2195.38,
7/30/2022 11:00,34.545,11:55:00 AM,36.052,11:00:00 AM,35.101,2106.04,
7/30/2022 12:00,32.088,12:55:00 PM,34.287,12:00:00 PM,33.065,1983.88,
7/30/2022 13:00,30.025,1:40:00 PM,32.088,1:00:00 PM,30.84,1850.41,
7/30/2022 14:00,27.458,2:50:00 PM,30.025,2:00:00 PM,28.58,1714.81,
7/30/2022 15:00,25.823,3:45:00 PM,27.458,3:00:00 PM,26.648,1598.89,
7/30/2022 16:00,24.78,4:55:00 PM,25.823,4:00:00 PM,25.169,1510.13,
7/30/2022 17:00,24.023,5:50:00 PM,24.869,5:05:00 PM,24.402,1464.13,
7/30/2022 18:00,23.64,6:45:00 PM,24.023,6:00:00 PM,23.866,1431.94,
7/30/2022 19:00,23.283,7:50:00 PM,23.64,7:00:00 PM,23.547,1412.82,
7/30/2022 20:00,23.115,8:50:00 PM,23.388,8:00:00 PM,23.313,1398.77,
7/30/2022 21:00,22.891,9:20:00 PM,23.283,9:10:00 PM,23.04,1382.43,
7/30/2022 22:00,22.592,10:20:00 PM,23.115,10:00:00 PM,22.783,1366.98,
7/30/2022 23:00,22.372,11:25:00 PM,22.65,11:00:00 PM,22.551,1353.08,
7/31/2022 0:00,22.453,12:05:00 AM,22.592,12:20:00 AM,22.51,1350.63,
7/31/2022 1:00,22.372,1:05:00 AM,22.592,1:20:00 AM,22.427,1345.59,
7/31/2022 2:00,22.32,2:35:00 AM,22.65,2:40:00 AM,22.448,1346.86,
7/31/2022 3:00,22.32,3:10:00 AM,22.508,3:00:00 AM,22.442,1346.53,
7/31/2022 4:00,22.453,4:15:00 AM,22.65,4:00:00 AM,22.548,1352.9,
7/31/2022 5:00,22.453,5:50:00 AM,22.798,5:25:00 AM,22.664,1359.83,
7/31/2022 6:00,22.453,6:20:00 AM,22.738,6:15:00 AM,22.582,1354.89,
7/31/2022 7:00,22.508,7:20:00 AM,22.798,7:40:00 AM,22.622,1357.33,
7/31/2022 8:00,22.372,8:20:00 AM,23.115,8:55:00 AM,22.692,1361.54,
7/31/2022 9:00,22.891,9:20:00 AM,23.458,9:55:00 AM,23.179,1390.76,
7/31/2022 10:00,23.215,10:45:00 AM,23.388,10:00:00 AM,23.313,1398.75,
